# 2026-09-13 attribution-trailer correction; commit trees, authors, dates and parent order preserved.
# Existing source-revision and binary-checksum provenance remains unchanged. See HISTORY_REWRITE_20260913.md.
old	new
53ecee882687663751a6469510ee29d5749c6720	53ecee882687663751a6469510ee29d5749c6720
548d64d9534797da04251efb76d593de539efbd7	f90c2bf43a58e10861d18e7222cba42009499f31
548fdccb1d5c4c3c901247ac06c1f7e9e4768316	a2f39aa9338a0fa7024da7e58201a3ab49fb0af7
54a190c37b93767fa5923f1ad92b44e259d3f257	54a190c37b93767fa5923f1ad92b44e259d3f257
552f2c95c8960ac4e96d299901909d668f525d1b	552f2c95c8960ac4e96d299901909d668f525d1b
55598adfa50e0c9d6e9ce8c8043538f9f5cb1e37	55598adfa50e0c9d6e9ce8c8043538f9f5cb1e37
55c63d83ae834c011bfae353a6a6cb101ff8a4c4	c19556aa56afd9ebe9503c18674e7b18ed4df904
560a488f3b8c7f06a95e692955d8624e2caada5b	560a488f3b8c7f06a95e692955d8624e2caada5b
560e286a105b4a9cfb907b3e4becd13d7946ce29	560e286a105b4a9cfb907b3e4becd13d7946ce29
567fc3ed407dc577518b6ec779222d778f9eaf35	567fc3ed407dc577518b6ec779222d778f9eaf35
56978391df7844e62adb4d6308cf49ff073cc8d4	56978391df7844e62adb4d6308cf49ff073cc8d4
570947e7addb1f6d1b4a8bea54ed3d019258f7a2	570947e7addb1f6d1b4a8bea54ed3d019258f7a2
5710d90ef16a3bd36e47e392413f81864416798c	5710d90ef16a3bd36e47e392413f81864416798c
577cccfd3ca21702329a3f5d5af63093fd412a2a	577cccfd3ca21702329a3f5d5af63093fd412a2a
57e6f9aabf22a4501fe730a95c11db0129dfb007	0e238629b74ba1657509ceb407501e2f82a73fe1
5849d590900bca31ee1395225d4e4d81dd555491	5849d590900bca31ee1395225d4e4d81dd555491
588e405fe31194b2fda536b781310a33e6b55fba	588e405fe31194b2fda536b781310a33e6b55fba
58cff69e0b610780fb21cad3ba03cc49eb54bbc8	6fe4321d78616026f43b3652807904fad2bfcbf6
59e405c31fa38d89a26b491691e293f40afe34bc	59e405c31fa38d89a26b491691e293f40afe34bc
59fb66ac494033163c42364d1f95eacb4106d00b	59fb66ac494033163c42364d1f95eacb4106d00b
5afc489aef8b36a721fe03423ccaab374eb52837	5afc489aef8b36a721fe03423ccaab374eb52837
5b72b44a36da44aca32fe21f6789c0eb3cebbd8b	5b72b44a36da44aca32fe21f6789c0eb3cebbd8b
5bd17e1f1c50805e76904efd021603cb6a1b6e23	5bd17e1f1c50805e76904efd021603cb6a1b6e23
5c53389540ad05c40f2989235cda3fc793e1902b	5c53389540ad05c40f2989235cda3fc793e1902b
5ca7dff7b8a74aed90c53e6bc0508b5e4f4a1491	c2fa5ae4f0c556a22be51c6dca6586d318c0c512
5cab2035143bca4dac1870460846b313d9f7cf62	5cab2035143bca4dac1870460846b313d9f7cf62
5ceb935b1b27688f196a8f5fa89d677f62a3b89b	5ceb935b1b27688f196a8f5fa89d677f62a3b89b
5d34dcc0d97fa0899c24ab67cbc97b173aa31b48	5d34dcc0d97fa0899c24ab67cbc97b173aa31b48
5d65ab1ca435373b211ed15ec571b994cd2ce194	aa4c5a96cea324e227ba53e81c9950b31e7b8d55
5e67115deaec53f8cfa74641204ca05fae64b04e	5e67115deaec53f8cfa74641204ca05fae64b04e
5e7173021fe5c07633fe1f938b422a1ad1354b41	5e7173021fe5c07633fe1f938b422a1ad1354b41
5ef015cd9b2c7ad7236606ba5fa0f45ccbab0e7f	5ef015cd9b2c7ad7236606ba5fa0f45ccbab0e7f
5f09c90c090affa0705db60c2cde8583e415d0a3	7dc9e144f5dd9e8da63f0dd020533e60cc369e95
5f3094ca6e8d07912960e9235b25ccbebadaa6a6	5f3094ca6e8d07912960e9235b25ccbebadaa6a6
5fbfdf690d7bc99a380099a0aea4b96f28c5a793	5fbfdf690d7bc99a380099a0aea4b96f28c5a793
